,baseline-abs-R1,baseline-abs-R2,baseline-abs-RL,bert-base-abs-zs-R1,bert-base-abs-zs-R2,bert-base-abs-zs-RL,t5-small-abs-zs-R1,t5-small-abs-zs-R2,t5-small-abs-zs-RL,gpt-3.5-abs-zs-R1,gpt-3.5-abs-zs-R2,gpt-3.5-abs-zs-RL,gpt-4-abs-zs-R1,gpt-4-abs-zs-R2,gpt-4-abs-zs-RL,bert-base-abs-ft-R1,bert-base-abs-ft-R2,bert-base-abs-ft-RL,t5-small-abs-ft-R1,t5-small-abs-ft-R2,t5-small-abs-ft-RL,gpt-3.5-abs-ft-R1,gpt-3.5-abs-ft-R2,gpt-3.5-abs-ft-RL,gpt-4-abs-ft-R1,gpt-4-abs-ft-R2,gpt-4-abs-ft-RL
58,0.14814814814814814,0.0,0.12962962962962962,0.45128205128205123,0.2694300518134715,0.2461538461538462,0.45999999999999996,0.20408163265306123,0.36000000000000004,0.5423728813559322,0.2413793103448276,0.3220338983050848,0.456140350877193,0.125,0.2631578947368421,0.6119402985074627,0.2878787878787879,0.40298507462686567,0.4952380952380952,0.2912621359223301,0.41904761904761906,0.5263157894736842,0.21428571428571427,0.3508771929824562,0.5357142857142857,0.1272727272727273,0.26785714285714285
59,0.1904761904761905,0.0,0.14285714285714288,0.369047619047619,0.1566265060240964,0.2738095238095238,0.5161290322580646,0.26373626373626374,0.38709677419354843,0.3505154639175258,0.06315789473684211,0.2061855670103093,0.3505154639175258,0.08421052631578947,0.24742268041237114,0.5423728813559322,0.20689655172413793,0.38983050847457623,0.5499999999999999,0.3050847457627119,0.45,0.3636363636363636,0.06185567010309278,0.20202020202020202,0.34693877551020413,0.14583333333333334,0.2653061224489796
60,0.06837606837606838,0.0,0.05128205128205128,0.27149321266968324,0.13698630136986298,0.18099547511312217,0.4558823529411765,0.26865671641791045,0.39705882352941174,0.44961240310077516,0.2992125984251969,0.3875968992248062,0.3149606299212599,0.16000000000000003,0.2992125984251968,0.3506493506493507,0.14473684210526314,0.24675324675324675,0.3384615384615385,0.15625,0.23076923076923078,0.3230769230769231,0.15625,0.23076923076923078,0.35772357723577236,0.24793388429752067,0.3414634146341463
61,0.09302325581395349,0.02380952380952381,0.09302325581395349,0.19047619047619047,0.0427807486631016,0.1164021164021164,0.23076923076923075,0.026315789473684213,0.15384615384615385,0.3655913978494624,0.06593406593406592,0.1935483870967742,0.24719101123595505,0.022988505747126433,0.15730337078651685,0.22448979591836735,0.020833333333333332,0.12244897959183673,0.2962962962962962,0.05063291139240506,0.2469135802469136,0.3516483516483516,0.08988764044943819,0.26373626373626374,0.2790697674418604,0.04761904761904762,0.18604651162790697
62,0.136986301369863,0.013888888888888888,0.10958904109589042,0.33070866141732286,0.14285714285714285,0.21259842519685038,0.31901840490797545,0.13664596273291924,0.15950920245398773,0.3670886075949367,0.16666666666666666,0.20253164556962025,0.34177215189873417,0.1282051282051282,0.16455696202531647,0.3448275862068965,0.13953488372093026,0.17241379310344826,0.27380952380952384,0.0963855421686747,0.15476190476190477,0.3670886075949367,0.16666666666666666,0.20253164556962025,0.3552631578947368,0.17333333333333334,0.28947368421052627
63,0.1941747572815534,0.0,0.1553398058252427,0.3529411764705882,0.24657534246575347,0.2895927601809955,0.3620689655172414,0.2105263157894737,0.2931034482758621,0.5087719298245613,0.41071428571428575,0.4736842105263158,0.3333333333333333,0.16071428571428573,0.2631578947368421,0.5344827586206897,0.2982456140350877,0.37931034482758624,0.4369747899159664,0.32478632478632485,0.40336134453781514,0.5391304347826088,0.4070796460176991,0.4695652173913043,0.4347826086956522,0.1415929203539823,0.2956521739130435
64,0.11428571428571428,0.0,0.0761904761904762,0.2222222222222222,0.0510204081632653,0.1313131313131313,0.17142857142857143,0.058252427184466014,0.1523809523809524,0.31858407079646023,0.19819819819819817,0.2831858407079646,0.3272727272727273,0.18518518518518517,0.2909090909090909,0.23762376237623764,0.14141414141414138,0.21782178217821785,0.2413793103448276,0.10526315789473684,0.1724137931034483,0.2807017543859649,0.08928571428571429,0.1929824561403509,0.31858407079646023,0.1081081081081081,0.21238938053097342
65,0.0,0.0,0.0,0.17073170731707318,0.037037037037037035,0.14634146341463417,0.27848101265822783,0.05194805194805195,0.22784810126582278,0.23255813953488372,0.04761904761904761,0.18604651162790697,0.25,0.046511627906976744,0.18181818181818185,0.1797752808988764,0.04597701149425288,0.1348314606741573,0.136986301369863,0.0,0.1095890410958904,0.24096385542168677,0.07407407407407408,0.24096385542168677,0.3132530120481928,0.07407407407407408,0.19277108433734938
66,0.0923076923076923,0.0,0.0923076923076923,0.29268292682926833,0.1234567901234568,0.20731707317073172,0.26966292134831465,0.06896551724137932,0.2247191011235955,0.4269662921348315,0.1839080459770115,0.2921348314606742,0.5411764705882353,0.2891566265060241,0.3764705882352941,0.3695652173913044,0.15555555555555556,0.26086956521739135,0.3655913978494623,0.15384615384615385,0.27956989247311825,0.45454545454545453,0.20930232558139536,0.31818181818181823,0.43181818181818177,0.16279069767441862,0.25
67,0.08,0.0,0.053333333333333344,0.18181818181818182,0.056737588652482275,0.12587412587412586,0.20588235294117646,0.030303030303030304,0.11764705882352941,0.271604938271605,0.0759493670886076,0.19753086419753085,0.22222222222222224,0.02531645569620253,0.19753086419753085,0.28205128205128205,0.05263157894736841,0.2051282051282051,0.25316455696202533,0.07792207792207793,0.20253164556962022,0.26829268292682923,0.075,0.1951219512195122,0.26315789473684204,0.027027027027027025,0.2105263157894737
68,0.05769230769230769,0.0,0.05769230769230769,0.4299065420560748,0.2641509433962264,0.2803738317757009,0.47619047619047616,0.30645161290322587,0.4126984126984127,0.6788990825688074,0.4672897196261682,0.4036697247706422,0.6111111111111109,0.43396226415094336,0.35185185185185186,0.5000000000000001,0.35593220338983045,0.45,0.5203252032520325,0.3471074380165289,0.4715447154471545,0.6542056074766356,0.4380952380952381,0.3738317757009346,0.4485981308411215,0.22857142857142856,0.3177570093457944
69,0.11666666666666668,0.0,0.11666666666666668,0.33198380566801616,0.08979591836734693,0.15384615384615383,0.4246575342465754,0.125,0.19178082191780824,0.40310077519379844,0.11023622047244094,0.186046511627907,0.4516129032258065,0.16393442622950818,0.32258064516129026,0.46616541353383456,0.13740458015267176,0.2255639097744361,0.4125,0.02531645569620253,0.2125,0.406015037593985,0.10687022900763357,0.1954887218045113,0.5076923076923078,0.171875,0.24615384615384614
70,0.14736842105263157,0.0,0.14736842105263157,0.471264367816092,0.32558139534883723,0.4252873563218391,0.40476190476190477,0.29268292682926833,0.35714285714285715,0.5454545454545454,0.35051546391752575,0.46464646464646464,0.3762376237623762,0.20202020202020202,0.2772277227722772,0.5544554455445544,0.3434343434343434,0.4950495049504951,0.5252525252525252,0.30927835051546393,0.4444444444444444,0.4791666666666667,0.29787234042553196,0.3958333333333333,0.40816326530612246,0.14583333333333334,0.24489795918367346
71,0.10526315789473685,0.0,0.10526315789473685,0.30851063829787234,0.2258064516129032,0.2021276595744681,0.5494505494505494,0.449438202247191,0.39560439560439564,0.24761904761904763,0.09708737864077671,0.19047619047619044,0.3047619047619048,0.13592233009708737,0.19047619047619044,0.5178571428571428,0.3818181818181818,0.37499999999999994,0.5357142857142858,0.41818181818181815,0.37499999999999994,0.37383177570093457,0.24761904761904763,0.29906542056074764,0.20560747663551404,0.0761904761904762,0.14953271028037382
72,0.15384615384615385,0.0,0.13186813186813184,0.25,0.07207207207207206,0.13392857142857142,0.2666666666666666,0.022727272727272724,0.15555555555555556,0.3673469387755102,0.10416666666666667,0.2857142857142857,0.2857142857142857,0.041666666666666664,0.20408163265306126,0.39622641509433965,0.11538461538461538,0.20754716981132074,0.3505154639175258,0.08421052631578947,0.18556701030927833,0.3030303030303031,0.041237113402061855,0.1616161616161616,0.4123711340206186,0.042105263157894736,0.24742268041237112
73,0.1098901098901099,0.0,0.0879120879120879,0.358974358974359,0.17616580310880828,0.22564102564102567,0.4230769230769231,0.13725490196078433,0.23076923076923075,0.5360824742268041,0.2526315789473685,0.32989690721649484,0.4421052631578948,0.2150537634408602,0.3157894736842105,0.39639639639639634,0.12844036697247707,0.3063063063063063,0.47540983606557374,0.13333333333333333,0.3442622950819672,0.5154639175257731,0.23157894736842105,0.32989690721649484,0.3404255319148936,0.08695652173913043,0.1914893617021277
74,0.13513513513513511,0.0,0.13513513513513511,0.2619047619047619,0.09638554216867469,0.17857142857142858,0.19444444444444445,0.05714285714285714,0.1111111111111111,0.40963855421686746,0.17283950617283952,0.26506024096385544,0.22784810126582278,0.12987012987012989,0.17721518987341772,0.3111111111111111,0.0909090909090909,0.2,0.27272727272727276,0.06976744186046513,0.18181818181818185,0.27272727272727276,0.11627906976744186,0.20454545454545453,0.3023255813953488,0.09523809523809522,0.23255813953488372
75,0.023529411764705882,0.0,0.023529411764705882,0.25555555555555554,0.07865168539325842,0.17777777777777778,0.3820224719101123,0.18390804597701152,0.35955056179775274,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888888888884,0.11320754716981132,0.2962962962962963,0.2352941176470588,0.0,0.14117647058823526,0.0,0.0,0.0,0.0,0.0,0.0
76,0.05405405405405406,0.0,0.05405405405405406,0.2541436464088398,0.1564245810055866,0.24309392265193372,0.4705882352941176,0.3132530120481928,0.4235294117647058,0.4444444444444444,0.3181818181818182,0.35555555555555557,0.449438202247191,0.22988505747126436,0.3370786516853933,0.5833333333333334,0.3829787234042553,0.4375,0.46,0.28571428571428575,0.33999999999999997,0.3225806451612903,0.1098901098901099,0.21505376344086022,0.43956043956043955,0.2921348314606742,0.2637362637362637
77,0.09523809523809523,0.024390243902439025,0.09523809523809523,0.29,0.15151515151515152,0.21999999999999997,0.4360902255639098,0.19847328244274812,0.3157894736842105,0.37837837837837834,0.14678899082568805,0.2162162162162162,0.36363636363636365,0.14814814814814814,0.2,0.5454545454545455,0.2689075630252101,0.4132231404958677,0.5277777777777777,0.29577464788732394,0.3888888888888889,0.3486238532110092,0.11214953271028037,0.1834862385321101,0.4339622641509434,0.1923076923076923,0.24528301886792447
78,0.10526315789473684,0.0,0.07894736842105263,0.2983425414364641,0.18994413407821228,0.2430939226519337,0.40963855421686746,0.19753086419753085,0.3373493975903615,0.42222222222222217,0.20454545454545453,0.31111111111111117,0.41379310344827586,0.14117647058823526,0.22988505747126434,0.536082474226804,0.35789473684210527,0.288659793814433,0.6410256410256411,0.4473684210526316,0.5641025641025641,0.3555555555555555,0.11363636363636363,0.22222222222222224,0.3448275862068966,0.09411764705882353,0.20689655172413793
79,0.14285714285714288,0.0,0.08571428571428572,0.4980237154150198,0.21513944223107567,0.2450592885375494,0.43529411764705883,0.21428571428571427,0.24705882352941175,0.39759036144578314,0.18292682926829268,0.14457831325301204,0.37575757575757573,0.18404907975460122,0.16969696969696968,0.39325842696629215,0.11363636363636362,0.24719101123595505,0.36363636363636365,0.16091954022988506,0.2727272727272727,0.39759036144578314,0.18292682926829268,0.14457831325301204,0.43636363636363634,0.23312883435582818,0.24242424242424246
80,0.08,0.0,0.05333333333333334,0.30120481927710846,0.14634146341463414,0.1686746987951807,0.2795698924731183,0.06593406593406592,0.2150537634408602,0.36000000000000004,0.16326530612244897,0.18000000000000002,0.5208333333333334,0.23404255319148937,0.33333333333333337,0.56,0.24489795918367344,0.32,0.39560439560439564,0.20224719101123595,0.32967032967032966,0.4040404040404041,0.2268041237113402,0.18181818181818185,0.3440860215053763,0.04395604395604396,0.15053763440860213
81,0.14285714285714288,0.0,0.14285714285714288,0.24817518248175185,0.07407407407407407,0.1897810218978102,0.17948717948717946,0.0,0.1282051282051282,0.25490196078431376,0.04,0.19607843137254902,0.26,0.02040816326530612,0.16,0.2692307692307692,0.0784313725490196,0.23076923076923078,0.2586206896551724,0.07017543859649122,0.17241379310344826,0.27722772277227725,0.0404040404040404,0.21782178217821782,0.297029702970297,0.0404040404040404,0.198019801980198
82,0.0879120879120879,0.0,0.0879120879120879,0.23589743589743584,0.062176165803108814,0.11282051282051284,0.32,0.08163265306122448,0.13999999999999999,0.30000000000000004,0.10204081632653063,0.2,0.41584158415841577,0.1414141414141414,0.17821782178217824,0.23423423423423423,0.03669724770642202,0.09009009009009009,0.3770491803278689,0.08333333333333333,0.1639344262295082,0.47619047619047616,0.19417475728155342,0.26666666666666666,0.38383838383838387,0.1443298969072165,0.1818181818181818
83,0.13483146067415733,0.022988505747126436,0.11235955056179775,0.27624309392265195,0.0670391061452514,0.15469613259668508,0.4893617021276596,0.28260869565217395,0.36170212765957455,0.4444444444444445,0.16494845360824742,0.20202020202020204,0.36170212765957455,0.13043478260869565,0.21276595744680854,0.58,0.36734693877551017,0.44,0.4893617021276596,0.28260869565217395,0.36170212765957455,0.41666666666666663,0.0851063829787234,0.22916666666666666,0.3368421052631579,0.08602150537634408,0.1894736842105263
84,0.13725490196078433,0.0,0.11764705882352941,0.26506024096385544,0.0975609756097561,0.1686746987951807,0.24299065420560748,0.13333333333333333,0.205607476635514,0.38888888888888884,0.11320754716981132,0.22222222222222224,0.2830188679245283,0.11538461538461539,0.18867924528301885,0.2926829268292683,0.08264462809917356,0.1626016260162602,0.30909090909090914,0.12962962962962962,0.2363636363636364,0.42592592592592593,0.15094339622641512,0.24074074074074076,0.33962264150943394,0.07692307692307693,0.18867924528301885
85,0.0547945205479452,0.0,0.0547945205479452,0.20858895705521474,0.06211180124223603,0.17177914110429449,0.12048192771084337,0.0,0.0963855421686747,0.39999999999999997,0.25,0.3111111111111111,0.29213483146067415,0.04597701149425288,0.17977528089887637,0.3888888888888889,0.2075471698113208,0.2777777777777778,0.3541666666666667,0.10638297872340426,0.2708333333333333,0.40449438202247195,0.25287356321839083,0.3370786516853933,0.22727272727272724,0.023255813953488372,0.11363636363636362
86,0.13513513513513511,0.0,0.10810810810810811,0.26666666666666666,0.0898876404494382,0.18888888888888888,0.4411764705882353,0.21212121212121213,0.32352941176470584,0.41975308641975306,0.1772151898734177,0.2716049382716049,0.4050632911392405,0.15584415584415584,0.32911392405063294,0.3695652173913044,0.11111111111111112,0.23913043478260868,0.2921348314606742,0.09195402298850573,0.20224719101123598,0.41463414634146345,0.17500000000000002,0.2682926829268293,0.32911392405063294,0.15584415584415584,0.27848101265822783
87,0.12698412698412698,0.03278688524590164,0.12698412698412698,0.1767955801104972,0.0782122905027933,0.143646408839779,0.2988505747126437,0.07058823529411765,0.16091954022988506,0.3218390804597701,0.1411764705882353,0.18390804597701146,0.35714285714285715,0.14634146341463414,0.23809523809523814,0.30952380952380953,0.0975609756097561,0.21428571428571427,0.25,0.08571428571428572,0.16666666666666669,0.3218390804597701,0.1411764705882353,0.18390804597701146,0.3294117647058824,0.12048192771084339,0.18823529411764706
