,baseline-ext-R1,baseline-ext-R2,baseline-ext-RL,bert-base-ext-zs-R1,bert-base-ext-zs-R2,bert-base-ext-zs-RL,t5-small-ext-zs-R1,t5-small-ext-zs-R2,t5-small-ext-zs-RL,gpt-3.5-ext-zs-R1,gpt-3.5-ext-zs-R2,gpt-3.5-ext-zs-RL,gpt-4-ext-zs-R1,gpt-4-ext-zs-R2,gpt-4-ext-zs-RL,bert-base-ext-ft-R1,bert-base-ext-ft-R2,bert-base-ext-ft-RL,gpt35-ext-ft-R1,gpt35-ext-ft-R2,gpt35-ext-ft-RL,gpt40-ext-ft-R1,gpt40-ext-ft-R2,gpt40-ext-ft-RL
64,0.31213872832369943,0.19883040935672516,0.28901734104046245,0.31788079470198677,0.20134228187919462,0.27814569536423844,0.4705882352941176,0.3132530120481928,0.4235294117647058,0.2346368715083799,0.09039548022598869,0.15642458100558662,0.24271844660194175,0.08823529411764706,0.16504854368932037,0.5833333333333334,0.3829787234042553,0.4375,0.23157894736842105,0.043010752688172046,0.1894736842105263,0.4444444444444444,0.3181818181818182,0.35555555555555557
65,0.3174603174603175,0.16042780748663102,0.2433862433862434,0.4429530201342282,0.21768707482993196,0.32214765100671133,0.4360902255639098,0.19847328244274812,0.3157894736842105,0.3777777777777778,0.14606741573033707,0.24444444444444446,0.4158415841584158,0.19,0.2376237623762376,0.5454545454545455,0.2689075630252101,0.4132231404958677,0.36363636363636365,0.12962962962962962,0.18181818181818182,0.3423423423423423,0.1651376146788991,0.2162162162162162
66,0.3941605839416058,0.2518518518518518,0.32116788321167883,0.4225352112676056,0.20289855072463767,0.3098591549295775,0.40963855421686746,0.19753086419753085,0.3373493975903615,0.3620689655172414,0.12280701754385964,0.2758620689655173,0.3703703703703704,0.10526315789473684,0.26666666666666666,0.536082474226804,0.35789473684210527,0.288659793814433,0.3555555555555555,0.11363636363636363,0.22222222222222224,0.43678160919540227,0.2117647058823529,0.27586206896551724
67,0.5439330543933054,0.29535864978902954,0.2594142259414226,0.42006269592476486,0.138801261829653,0.18181818181818182,0.43529411764705883,0.21428571428571427,0.24705882352941175,0.5503875968992248,0.23437499999999997,0.24806201550387594,0.4673539518900343,0.18685121107266436,0.22680412371134023,0.39325842696629215,0.11363636363636362,0.24719101123595505,0.4444444444444445,0.2248520710059172,0.23391812865497078,0.42603550295857984,0.2035928143712575,0.21301775147928992
68,0.3675675675675676,0.1967213114754098,0.23783783783783785,0.1735159817351598,0.07373271889400922,0.1187214611872146,0.2795698924731183,0.06593406593406592,0.2150537634408602,0.3595505617977528,0.18181818181818182,0.2696629213483146,0.23809523809523814,0.13461538461538464,0.15238095238095242,0.56,0.24489795918367344,0.32,0.34,0.16326530612244897,0.26,0.3870967741935484,0.13186813186813184,0.2150537634408602
69,0.297029702970297,0.10101010101010102,0.21782178217821782,0.3178807947019867,0.12080536912751678,0.2251655629139073,0.23913043478260868,0.02222222222222222,0.13043478260869562,0.26900584795321636,0.07100591715976332,0.21052631578947364,0.208955223880597,0.030150753768844223,0.14925373134328357,0.2692307692307692,0.0784313725490196,0.23076923076923078,0.27184466019417475,0.039603960396039604,0.21359223300970875,0.27722772277227725,0.06060606060606061,0.23762376237623764
70,0.3169398907103825,0.07734806629834254,0.15300546448087432,0.2732919254658386,0.07547169811320754,0.14906832298136646,0.32,0.08163265306122448,0.13999999999999999,0.3522727272727273,0.09195402298850575,0.17045454545454544,0.3764705882352941,0.10714285714285714,0.2,0.23423423423423423,0.03669724770642202,0.09009009009009009,0.47619047619047616,0.19417475728155342,0.26666666666666666,0.39622641509433965,0.09615384615384615,0.169811320754717
71,0.3949044585987261,0.16774193548387098,0.22929936305732482,0.28169014084507044,0.014285714285714287,0.1267605633802817,0.4893617021276596,0.28260869565217395,0.36170212765957455,0.3734939759036144,0.15853658536585366,0.3132530120481928,0.2488888888888889,0.08071748878923768,0.14222222222222222,0.58,0.36734693877551017,0.44,0.35294117647058826,0.12,0.17647058823529413,0.3505154639175258,0.16842105263157894,0.2268041237113402
72,0.28901734104046245,0.10526315789473684,0.16184971098265893,0.2060085836909871,0.051948051948051945,0.11158798283261802,0.24299065420560748,0.13333333333333333,0.205607476635514,0.22807017543859648,0.06194690265486725,0.14912280701754388,0.2110091743119266,0.05555555555555556,0.11926605504587157,0.2926829268292683,0.08264462809917356,0.1626016260162602,0.34862385321100914,0.14953271028037385,0.22018348623853212,0.3148148148148148,0.09433962264150943,0.16666666666666663
73,0.23076923076923078,0.06493506493506493,0.16666666666666666,0.17006802721088435,0.027397260273972605,0.1020408163265306,0.12048192771084337,0.0,0.0963855421686747,0.2157676348547718,0.058577405857740586,0.11618257261410787,0.23204419889502764,0.0670391061452514,0.14364640883977903,0.3888888888888889,0.2075471698113208,0.2777777777777778,0.3333333333333333,0.09090909090909091,0.17777777777777778,0.3333333333333333,0.09090909090909091,0.22222222222222224
74,0.2826086956521739,0.12087912087912088,0.21739130434782608,0.28901734104046245,0.08187134502923976,0.19653179190751444,0.4411764705882353,0.21212121212121213,0.32352941176470584,0.3026315789473684,0.09333333333333334,0.22368421052631582,0.17959183673469387,0.04938271604938272,0.13061224489795917,0.3695652173913044,0.11111111111111112,0.23913043478260868,0.4444444444444444,0.1772151898734177,0.2716049382716049,0.4235294117647058,0.16867469879518074,0.2352941176470588
75,0.25806451612903225,0.09836065573770493,0.14516129032258066,0.23529411764705882,0.05128205128205128,0.20168067226890754,0.2988505747126437,0.07058823529411765,0.16091954022988506,0.3144654088050315,0.12738853503184713,0.2389937106918239,0.3586206896551724,0.12587412587412586,0.23448275862068968,0.30952380952380953,0.0975609756097561,0.21428571428571427,0.27586206896551724,0.1411764705882353,0.16091954022988506,0.2857142857142857,0.1348314606741573,0.1758241758241758
